37.56295,-122.01004
37.48906669,-121.9294138
37.55131513,-121.9938498
37.5536945,-121.981043
37.576149,-122.0437049
37.52296041,-122.0057856
37.48856826,-121.9291913
37.48844291,-121.9303837
37.4922976,-121.9279187
37.50077829,-121.973168
37.5754481,-122.0425869
37.49354144,-121.9298894
37.51959738,-121.9894932
37.50499244,-121.9712317
37.55069358,-122.0514675
37.53195,-121.95789
37.53123141,-121.9370478
37.55150492,-122.0502722
37.5208,-121.996426
37.57509,-122.0386
37.543782,-121.986825
37.523356,-122.006645
37.500044,-121.973622
37.5757,-122.03977
37.53181,-121.91944
37.58971912,-122.0711484
37.51806664,-121.9895241
37.3929561,-122.0792811
37.40125417,-122.1144693
37.4932967,-121.9312981
37.5304985,-121.9206376
37.56311185,-122.0152915
37.5889987,-122.0208657
37.587234,-122.022712
37.3878,-121.86019
37.695911,-122.072915
37.54872,-122.04929
37.45473517,-121.9115719
37.58957545,-122.0206749
37.42655,-122.14632
37.43274,-121.89277
37.58941639,-122.0676834
37.49369,-121.93053
37.53259,-121.91949
37.42644,-121.92162
37.45558547,-121.9099843
37.42081517,-121.9165921
37.58944548,-122.021834
37.447628,-122.160728
37.68748718,-122.1360236
37.7899434,-122.4073063
37.75994,-122.42112
37.7633253,-122.4798778
37.781425,-122.4608022
37.79631597,-122.421976
37.78365,-122.43247
37.79057199,-122.4043042
37.772885,-122.4235464
37.79142644,-122.404249
37.79326044,-122.4067625
37.775906,-122.497818
37.7254643,-122.402527
37.78818949,-122.4036682
37.7429212,-122.4782898
37.76656764,-122.3970559
37.78029568,-122.4770848
37.78033457,-122.3957827
37.72322,-122.43556
37.7636264,-122.4785915
37.75339,-122.48993
37.76346681,-122.4823866
37.76355765,-122.3885771
37.78253482,-122.3911802
37.78227814,-122.4796964
37.77448,-122.40916
37.78790507,-122.4407617
37.7635307,-122.4811325
37.7804213,-122.4732843
37.78446433,-122.4034429
37.7639596,-122.465019
37.7542929,-122.4779253
37.74263912,-122.4808923
37.79555932,-122.4098162
37.78304429,-122.4652418
37.78054677,-122.476978
37.7829,-122.47017
37.77870701,-122.3901575
37.73429,-122.43417
37.72429542,-122.4570445
37.79753995,-122.40679
37.794315,-122.406927
37.75948,-122.41943
37.723259,-122.4545593
37.7957899,-122.40537
37.78288767,-122.4647183
37.70689,-122.4588
37.78076,-122.47679
37.7814293,-122.4529495
37.76384,-122.46708
37.7804,-122.48458
37.80061359,-122.2706769
37.828969,-122.249297
37.8004754,-122.2722423
37.86786971,-122.2660823
37.80044556,-122.2718353
37.8719582,-122.268859
37.7673552,-122.24003
37.8009841,-122.2700858
37.83818,-122.25168
37.8684064,-122.2605113
37.87087,-122.26857
37.94857085,-122.0581788
37.86821,-122.25803
37.7867215,-122.2813447
37.8704335,-122.2662693
37.76394,-122.24266
37.89813189,-122.059291
37.7994484,-122.2700968
37.81106,-122.24718
37.7708201,-122.2775159
37.7765099,-122.2250587
37.72272,-122.15439
37.8007358,-122.270182
37.86864,-122.25779
37.81097,-122.26651
37.80641265,-122.2682921
37.76509,-122.24233
37.76353,-122.24319
37.81106863,-122.2472357
37.6834642,-122.4028888
37.80760948,-122.26888
37.79896158,-122.2688238
37.79962921,-122.2683716
37.723825,-122.154663
37.81062178,-122.2439262
37.87316305,-122.2685771
37.800992,-122.2701305
37.3145585,-121.790189
37.33234432,-121.8577422
37.33114876,-121.8573767
37.25336,-121.9015
37.3157651,-121.9782757
37.3105199,-121.84997
37.26703262,-121.834053
37.308647,-121.813461
37.332404,-121.8845467
37.3529399,-121.89176
37.33709,-121.88941
37.33198757,-121.8567742
37.33862955,-121.8857068
37.31225168,-121.8097693
37.309534,-121.949649
37.38698002,-121.8835761
37.2486886,-121.8579708
37.2525199,-121.8501
37.30865701,-122.0125922
37.32229,-121.82405
37.40417704,-121.8819331
37.30885467,-121.8132025
37.32258,-122.03121
37.335455,-121.886596
37.31917728,-121.8270416
37.34866,-121.94616
37.36970208,-121.8453674
37.236431,-121.804763
37.3879799,-121.8588819
37.29956,-121.84016
37.31947562,-121.947621
37.31128821,-122.023624
37.30615468,-121.8105193
37.30864716,-121.8134613
37.24970814,-121.8792868
37.38753,-121.88725
37.33133611,-121.8573819
37.387508,-121.882934
37.29234201,-121.9887444
37.30907459,-121.8144266
37.309508,-121.809918
37.37201899,-121.8461253
37.34594004,-121.979152
37.30303748,-121.8646013
37.32103523,-121.825406
38.32387,-122.30711
38.2991692,-122.2852838
38.29671,-122.28328
38.29883405,-122.2864587
38.16897553,-122.2543058
38.18488777,-122.2536975
38.29141438,-122.4580584
38.18098,-122.25395
38.14808826,-122.2529962
38.215523,-122.143181
38.2219399,-122.12513
38.17015,-122.25411
38.67463,-121.50861
37.69838055,-121.8741244
37.658818,-121.898176
37.70319896,-121.8658621
37.69288,-121.90177
37.6659099,-121.87418
37.7038018,-121.8511682
37.7222341,-121.9419009
37.661346,-121.87506
37.7103899,-121.92744
37.703959,-121.9342246
37.69565444,-121.9293179
37.69956,-121.87326
37.69948196,-121.8740845
37.6905054,-121.8774678
37.73021,-121.93009
37.7241,-121.94435
37.70480597,-121.8751506
37.705825,-121.876084
37.669658,-121.858772
37.6994,-121.9048344
37.70495645,-121.8515379
37.70438024,-121.9115549
37.704566,-121.87545
37.65223,-121.8786
37.69956,-121.87326
37.70372106,-121.8514805
37.71085847,-121.9264197
37.6946294,-121.931563
37.67718,-121.87578
37.70402563,-121.8853284
37.7045784,-121.8758087
37.70801,-121.8731
37.70463675,-121.8760264
37.69805074,-121.8422487
37.69946264,-121.8738575
37.70584,-121.92709
37.70619,-121.87379
37.70515,-121.87622
37.710269,-121.92861
37.70314172,-121.8660247
37.70456696,-121.8754501
37.70506,-121.93487
37.7056511,-121.9336583
37.72938919,-121.9314423
37.54772,-122.0466
37.5866448,-122.0201868
37.5508,-122.0509
37.52314,-122.00792
37.58956283,-122.0224927
37.54360179,-121.9840611
37.5282308,-122.0002458
37.54616995,-121.9874015
37.52365871,-122.0071447
37.59146031,-122.0711114
37.52181699,-121.9973665
37.57511876,-122.0388597
37.58905851,-122.0187637
37.570362,-122.0318791
37.50466,-121.97634
37.50274025,-122.2569802
37.48395094,-122.2326535
